bearing,op_minute,RUL,h_mean_abs,h_std,h_rms,h_peak,h_kurt,h_skew,h_crest,v_mean_abs,v_std,v_rms,v_peak,v_kurt,v_skew,v_crest
Bearing1,31,92,0.6011459705234544,0.7884272468433644,0.7890329728254031,9.42363739013672,2.9948339927912992,-0.0767031163206612,11.9432745077714,0.5099053724096636,0.6447231198961468,0.6447464955797892,3.127431869506836,0.24117208699376613,0.017454524577325634,4.850638027422682
Bearing1,32,91,0.6019606785741066,0.7881061078085316,0.7886102456941303,7.328474521636963,2.584918508044566,0.001227650895193415,9.29289793234487,0.5100132323778894,0.6428705141513389,0.6429968736640953,3.4242868423461914,0.23308540188992533,0.026144020050186345,5.325510873533509
Bearing1,33,90,0.597918845451196,0.7755355330890954,0.7755694963669888,7.031309604644775,1.925656535896819,-0.014301986921797292,9.065995552405862,0.5068247989912268,0.6383754820478099,0.6393965760263965,4.607677459716797,0.28267467168641414,0.05355391190531804,7.206290481490748
Bearing1,34,89,0.5859678233423551,0.756932408592987,0.7570992820078327,6.987273693084717,1.4699043585400609,0.00039617397933264334,9.229005837324818,0.5039093113811081,0.6341046670347373,0.6341233706730943,3.0738115310668945,0.17808761111111382,0.02843352628908991,4.847339923466592
Bearing1,35,88,0.6076814718885178,0.7994515111125607,0.7994624924502157,6.499850749969482,2.589260851331447,0.031614462189475646,8.130276043405804,0.5077547221487575,0.6425055480065796,0.6426681636931071,3.327345848083496,0.31957685303778405,0.07272587592770643,5.177393305065601
Bearing1,36,87,0.6137627295494501,0.8152443886934975,0.8153259501513919,8.454108238220215,3.5774550289054248,-0.09712185673379943,10.36899198001785,0.5148023232544656,0.6508377812824495,0.6510271459125365,3.746199607849121,0.28980032476523876,0.06272958483777133,5.754290940661346
Bearing1,37,86,0.5893886282937172,0.76027289865422,0.7604272815242105,5.707883834838867,1.0826115648104913,-0.0030296166178475233,7.506153413378212,0.4986637428861538,0.629132311654467,0.6295767327694073,3.394007682800293,0.26467412175173566,0.009970086153248778,5.390935697179589
Bearing1,38,85,0.6161891644712181,0.8204628010874756,0.8205177107562958,7.571578025817871,3.012401324313976,-0.00528996738844737,9.227805721388902,0.5057382733458873,0.6412800373020078,0.6414144262693994,4.172801971435547,0.4889376457171566,0.060603818398521164,6.505625381246002
Bearing1,39,84,0.5958859305709177,0.7763244299641601,0.7764580950972099,6.846070289611816,1.8461616482667336,-0.00271222922189564,8.81705056955419,0.5072628111168193,0.6402607987972878,0.6415084085142595,3.870534896850586,0.3074838577778456,0.06208535686540133,6.033490513109231
Bearing1,40,83,0.5989114142697798,0.7869941441434342,0.7869962297548256,6.788158416748047,2.656000116862114,-0.003951378709387236,8.625401444251867,0.49515852191685616,0.6263704626362757,0.6266842539427142,4.495882987976074,0.34325058141622966,0.016381630901186835,7.174080024654724
Bearing1,41,82,0.6179081219358462,0.8216274653960886,0.8216622627537014,8.003723621368408,3.0089309168650025,-0.012738682821369486,9.740892315712419,0.5086185818243316,0.6452158931765725,0.6462140465735796,4.126954078674316,0.47408744601225417,0.06117675030211901,6.386357740994122
Bearing1,42,81,0.588283966174977,0.7628453538911735,0.7637516905058649,6.1644792556762695,1.8328131727048658,-0.02618627052924204,8.071313402387725,0.4993575229116256,0.6306048549808194,0.6306177957476737,3.612828254699707,0.219436800270159,0.04440931822126918,5.729029975147247
Bearing1,43,80,0.5937766788274035,0.7783502008272821,0.7785131675648773,7.236874103546143,2.5961581892182024,0.016676113389467506,9.295763263943842,0.5068277105212051,0.6408567919282571,0.640857092222466,3.171217441558838,0.21195668265711998,0.039747631246215644,4.948400322076777
Bearing1,44,79,0.5810060061652547,0.7478160881467126,0.748672255510707,5.113363265991211,1.1867939114747164,0.051912913735493664,6.829908853111069,0.5006629636858742,0.6325148543808621,0.6325902705843304,2.9483914375305176,0.2688011958154113,-0.006728791254129813,4.6608232447316285
Bearing1,45,78,0.6173445778248696,0.8176127107822024,0.81776273627622,6.775116920471191,2.797786143420821,0.026410937585354562,8.284942098636694,0.5133236792713611,0.6501096677073771,0.6501899211304808,3.7464499473571777,0.3938261108483325,0.048265982787527736,5.762085547009481
Bearing1,46,77,0.5849669153327719,0.7623368756894932,0.7627757625180446,10.032141208648682,3.1198605864391973,-0.05399073056851589,13.152149952341146,0.4992112665773687,0.6282266332194871,0.6282659379981045,3.4257054328918457,0.2563476344837712,0.01804626185629875,5.45263593918119
Bearing1,47,76,0.6100718646747939,0.8064515349617226,0.8073034373864145,6.750249862670898,2.49388692803277,-0.012296581169841758,8.36147791532306,0.5164815189632934,0.6531112791378306,0.653436881945176,3.4249067306518555,0.309448932743253,0.05522481967408799,5.241373459754003
Bearing1,48,75,0.6081076680180669,0.8059647491567415,0.8059648464114214,9.429311752319336,3.283875438696136,-0.030473545933678136,11.699408223948701,0.5119109500425373,0.6492046512193734,0.649205153780086,3.57522964477539,0.331159906135583,0.0414125151866025,5.5070875885043815
Bearing1,49,74,0.5777983203520023,0.747820159589724,0.7479570694025249,6.913280487060547,1.5118423552207347,0.0009837364255809139,9.242884077000488,0.503498786031267,0.6356499015220483,0.6357418260388072,3.444457054138184,0.24159761854704653,0.009267000686406835,5.418012333088064
Bearing1,50,73,0.5764228029333063,0.7456487561880711,0.7466492987740772,5.529654026031494,1.5685125690431856,-0.03360450828151799,7.4059589088352835,0.5029531917762609,0.6337662181870114,0.6339768742158455,2.9335737228393555,0.1929790782414873,0.0024506468214384736,4.627256674729405
Bearing1,51,72,0.5952360551501842,0.7851254195752216,0.7851254196198026,7.022762298583984,2.8295096911253395,0.06982876253433286,8.94476490391148,0.5123127094774422,0.649471286593159,0.6494762638466736,3.3380746841430664,0.3671187165863574,0.024054524909249312,5.139640768967515
Bearing1,52,71,0.5825549022640907,0.765625632826907,0.7656726633624688,6.499969959259033,2.1999987983125524,0.002534202318701298,8.489228191475805,0.498247338665831,0.6271755350914329,0.6274272442436706,2.9126763343811035,0.18094436179274398,0.02198136614322481,4.64225352198752
Bearing1,53,70,0.5978298743791943,0.7869802748352638,0.7872009596527423,6.764817237854004,2.96997766151862,-0.031786624595250744,8.593507356543576,0.508679499775359,0.6416348701476768,0.6423404154461958,3.078579902648926,0.25335398041076207,0.05928355138684595,4.792754478184934
Bearing1,54,69,0.5961798744513416,0.775820453659707,0.7759536850194347,5.702841281890869,1.7056436343969072,0.017109350901738915,7.349460917564989,0.5056110921202741,0.6373728571698203,0.6386487485456176,3.7370920181274414,0.25709307285223426,0.005706468997498518,5.851560856633397
Bearing1,55,68,0.5944255080641034,0.7653934744972563,0.7656708152605168,5.308127403259277,1.035296506613784,0.004493527258605897,6.932649511334979,0.5149889853699703,0.6497652518919654,0.6500378821452379,3.128933906555176,0.22030068443838147,0.02987946139796243,4.813463941869281
Bearing1,56,67,0.5933937280030966,0.770973730796867,0.7712861889037969,5.939877033233643,1.7427861110888014,0.057499352305605135,7.701262020101501,0.511888979404457,0.6467253277839657,0.6468202332177989,3.192269802093506,0.2533663706544864,0.01811871043564013,4.935327681715542
Bearing1,57,66,0.6178824494082185,0.8208105562876591,0.8212659272327635,7.424640655517578,2.991777172120982,0.020191516565853572,9.040483002301986,0.5053916760509752,0.6376287025937428,0.6403670076335911,3.19974422454834,0.33829346668959426,0.047489227008417484,4.996734976045468
Bearing1,58,65,0.5901592743342539,0.7635209654767805,0.763866186686552,5.742406845092773,1.3839680877355849,0.004544993263099486,7.517556013314065,0.5026187123416176,0.6325177366378066,0.6325520994835261,2.882838249206543,0.1260520626098467,0.030983732195866195,4.557471632076406
Bearing1,59,64,0.6116250747831093,0.8060492391492837,0.8060616718107213,6.666147708892822,2.543961276578981,0.009702095869744184,8.270021937549911,0.5139661414450736,0.6497853433582177,0.6498873238163847,3.126955032348633,0.2755543126214399,0.06640718670171239,4.811534119462382
Bearing1,60,63,0.609287578091223,0.805309965767827,0.8055211423008843,6.35678768157959,2.5471469089897965,0.0030735190030704643,7.891521833209878,0.5173664278338415,0.6537838057511262,0.6543543964317361,3.3692121505737305,0.30464208142136284,0.04988166605778808,5.148910390067526
Bearing1,61,62,0.5984603987147326,0.7856532765650577,0.7886545852435877,6.946003437042236,2.8107090413493787,-0.005803365336284234,8.807408930358099,0.5063665935043495,0.6364915891204256,0.64055266961758,3.293156623840332,0.32447152408194535,0.013328736877428499,5.141117631757586
Bearing1,62,61,0.6025581860541254,0.7827560179968388,0.7844484761690043,5.364739894866943,1.6120111427295938,0.029840856290993555,6.8388683997024495,0.511651487957546,0.6460228445530255,0.6468414236609953,3.783833980560303,0.33343721471262544,0.03549580874878151,5.849708819117593
Bearing1,63,60,0.5868809218931708,0.7635565151081589,0.7638066708210394,5.9447407722473145,1.6649240670766967,0.029150917471751647,7.783043798055768,0.5126337945955706,0.6454493898053559,0.6457591874461549,3.252267837524414,0.1891784512347474,0.020515375284028043,5.036347760511881
Bearing1,64,59,0.5866763568715745,0.7621778219344464,0.7626121509057355,6.432759761810303,1.871754809864456,-0.04146525362118122,8.435165574230982,0.5076873486600585,0.6381370835179788,0.6403907205803248,3.8181304931640634,0.24788583776010187,0.008612881973005797,5.962188973794088
Bearing1,65,58,0.6095852525247799,0.8056323199826579,0.8056457740098262,8.860909938812256,2.813233915482735,0.02375748091654896,10.998518486245025,0.521710654844513,0.6571071914560012,0.658189051614934,3.5088658332824707,0.2531382275127272,0.03215787014092216,5.3310911578871
Bearing1,66,57,0.6186629237567918,0.7983935681100643,0.7983943258996399,4.9312591552734375,1.1176749656886877,0.040241351825562204,6.176470692870767,0.5057684173962347,0.6373792897109228,0.639724354530093,3.523087501525879,0.32938735103081607,0.01064263820097362,5.507196148744015
Bearing1,67,56,0.6269530440332891,0.8149603961577873,0.815226852964832,6.59710168838501,1.6011996706040423,-0.001566933834875632,8.092350815472466,0.5256706611058658,0.6644744441740148,0.6648614623979644,3.396725654602051,0.3295705130616504,-0.018104849776806084,5.108922454838993
Bearing1,68,55,0.6222960810704868,0.8068559151126189,0.8068641110861184,5.774104595184326,1.4715451006561495,0.0037764996834817365,7.156229302864659,0.5212324114258186,0.6603388506406745,0.660395891371178,3.146445751190185,0.37964890738474555,-0.04862749377108743,4.764484140955555
Bearing1,69,54,0.6180958434747318,0.8057905606830398,0.8057974788248581,6.327271461486816,1.95119160099344,-0.02219754810092596,7.852185726262446,0.5126289365846879,0.652859306083602,0.6532330273448378,3.792548179626465,0.5393322639688702,-0.06241010805899098,5.805812046953347
Bearing1,70,53,0.6320456631941604,0.8266390319243184,0.826833114348419,7.303059101104736,2.033860755531754,0.014785169425943337,8.832567267047438,0.5201516771827444,0.6616628955608173,0.6618442367678027,4.690182209014893,0.6997829623912675,-0.03561357400118924,7.086534789393908
Bearing1,71,52,0.6522911990889781,0.8624217576346449,0.8625499292471571,9.30565595626831,2.7687155352423427,-0.012341507169041518,10.788541788404514,0.5378531290542559,0.6849699836511203,0.6850960300734387,4.177212715148926,0.5896035885031958,-0.0388486695899319,6.097265977006392
Bearing1,72,51,0.6568245653110362,0.8638211562959744,0.8640171044678765,6.104695796966553,1.8226412187573842,0.01603953727274545,7.0654802612111025,0.5486102719997686,0.7014523185418431,0.7015644720288513,4.511809349060059,0.7140047313527158,-0.030976177842003225,6.431068745560014
Bearing1,73,50,0.6776919101600434,0.8967651236833979,0.8969499993856722,7.370483875274658,2.3730057994907443,-0.0349365282288872,8.217273962119135,0.5505860203892619,0.709497978173546,0.7094980426810668,4.625451564788818,1.0012698306420424,-0.024029229626552417,6.519329563348844
Bearing1,74,49,0.6983000299782846,0.925960551769525,0.928536913458329,9.063386917114258,2.806598499073741,-0.00468384427790451,9.760933341204217,0.5587604359696356,0.7145938778477057,0.715065255085644,4.202687740325928,0.7673608829226839,-0.043154624082675834,5.877348550269819
Bearing1,75,48,0.7112563870723075,0.9463746527768235,0.9465924507498326,6.658971309661865,2.4435951358596566,0.017654442361754976,7.034676121056148,0.5787626222137392,0.7432449033486201,0.7433333081519855,5.089473724365234,0.9132991991160955,-0.07218314652521622,6.846825870104311
Bearing1,76,47,0.7865244420984794,1.0770566410497435,1.0770613362434316,10.043537616729736,4.481962889920782,-0.030578715493336964,9.324944902171987,0.6141040976807828,0.7923464393042247,0.7930064572357916,5.431795120239258,1.1320893479498877,-0.016239236304132418,6.849622812874744
Bearing1,77,46,0.7516927585974857,1.0207500069758608,1.0212090978249153,9.967422485351562,3.910153564665094,-0.035871084059539565,9.760412932651391,0.59241475863714,0.7561778591098017,0.7562596740355131,5.139017105102539,0.6942045506500691,-0.0025529345564255356,6.795307592800746
Bearing1,78,45,0.8564863235808806,1.1980379532869663,1.1980392404197822,10.697507858276367,5.767132137288472,0.0018946870763264251,8.92917986102697,0.6451920525097885,0.8414197997892099,0.8414338653725894,5.578470230102539,1.3704679150784762,0.013501648451704684,6.629719173036108
Bearing1,79,44,1.420567301027119,1.929356268218351,1.9293602870936262,11.43420934677124,2.0022373069581456,-0.26652033474564085,5.926425159292383,1.1306041428369547,1.4259503226596408,1.4259662262568173,8.84157419204712,0.2510007069268161,-0.18648898505246755,6.200409258819813
Bearing1,80,43,1.5942357705917918,2.149000058085343,2.149310677031552,13.732588291168211,1.8202676004715568,-0.22279161809872763,6.38929887517914,1.2301082649193658,1.5481649260928176,1.5482337843644027,7.445704936981201,0.19296103612934212,-0.19376355385651134,4.809160613968833
Bearing1,81,42,1.6831126772161487,2.2759793948946103,2.2768473646749516,15.647482872009276,1.9132771470654517,-0.17174826943135257,6.872433837585397,1.2619130267635403,1.5873389196424055,1.5873395688060332,8.953595161437988,0.18500186269518082,-0.14297587559780495,5.640629980749937
Bearing1,82,41,1.6578030656012073,2.2470482118803345,2.2470714646758903,13.930344581604004,1.8406860154582305,-0.22456567125399715,6.199333132296826,1.2878057422534697,1.6188696551866901,1.6190237323486978,8.185207843780518,0.11520064853670409,-0.1574530920358372,5.055644139265542
Bearing1,83,40,1.7433476806839,2.3600571187286152,2.360344570849366,14.924168586730955,1.7316577844614032,-0.2370321287516908,6.322877079493745,1.3111767643082082,1.6393718955700864,1.6396599363524986,7.791173458099365,-0.013625968883820061,-0.10060564575421417,4.751700816348054
Bearing1,84,39,1.8431656613835277,2.5046212512722117,2.504626350832786,18.857204914093018,1.9807818703699094,-0.26422401703081105,7.528949341215313,1.367395183222363,1.715860807232003,1.7158945800536103,9.3636155128479,0.08556012283392223,-0.08151877694679661,5.4569876388066625
Bearing1,85,38,1.8785318310290204,2.5458416372750183,2.5458476990546712,16.035008430480957,1.6858713124390765,-0.2370515966175893,6.298494775015452,1.400375464465293,1.7553762273789,1.755523237812831,8.721840381622314,0.06803078008898744,-0.03753251854580267,4.968228385565929
Bearing1,86,37,1.9359289623544096,2.619900269060734,2.6199011097562668,16.959190368652344,1.717120763837515,-0.2374592490324856,6.47321775066162,1.4323338295984105,1.789042153634135,1.7890483653971783,8.46630334854126,-0.003806733966869036,-0.05129032615895249,4.732294281301722
Bearing1,87,36,1.9697617050429848,2.670062869592937,2.6701349133372374,19.18003559112549,1.7462973379634206,-0.22392703306754885,7.183170968373857,1.4844399806748576,1.8502740699958649,1.8502986488582749,9.208643436431885,-0.04809003619029539,-0.0761645473649759,4.97684168018718
Bearing1,88,35,2.0740725337251185,2.8093729831321417,2.809378611277937,15.060830116271973,1.6403616011989093,-0.21924648719234896,5.360911503993072,1.5498893078116789,1.928676484410567,1.9286794559389435,7.859301567077637,-0.09398466283725426,-0.06195206989670639,4.074965149276957
Bearing1,89,34,2.0592776805142634,2.795283040995999,2.7953657180728833,17.81289577484131,1.7546452999315068,-0.24161596262584553,6.372295281320637,1.5872333724088634,1.9672214453573365,1.9674743271831696,9.7115159034729,-0.1512123813659043,-0.06080143764681972,4.936031829892726
Bearing1,90,33,2.16346421395815,2.9301813629112052,2.9301870622155763,18.52989196777344,1.6686023751232733,-0.18657717554527867,6.323791476221521,1.6829794120469175,2.079436003518985,2.0795361462872948,9.42603349685669,-0.1926622650409655,-0.04395808899285941,4.532757708340624
Bearing1,91,32,2.0970274545342713,2.8897253175445314,2.8897303695499112,22.54736423492432,2.1267723603829896,-0.20451839213876616,7.802584100064732,1.691216640495612,2.091606310645332,2.0917892581541087,9.228169918060305,-0.22533104108853674,-0.028530354569243584,4.41161550193812
Bearing1,92,31,2.084847965474648,2.869563165690606,2.8695989275873544,20.084261894226078,1.9540978767825012,-0.21937391525015235,6.998978742688664,1.679433307736208,2.076254788442918,2.0763033160244344,8.88664722442627,-0.2844751519988895,-0.031046624578416403,4.280033247474566
Bearing1,93,30,2.151240264369728,2.9496272946926956,2.9496669056759113,21.305739879608154,1.8762714488973775,-0.21782354092284806,7.223100289259943,1.708556837478376,2.113147492845682,2.1131735945748367,8.3382248878479,-0.2745341900401477,-0.03659397106060232,3.9458305315070543
Bearing1,94,29,2.2193299967544196,3.040104439975817,3.040149194921553,18.73408555984497,1.9306383231887172,-0.1921021280247403,6.162225719428345,1.740149050379876,2.1570140595845477,2.15706005660362,9.204542636871338,-0.2038663690526925,-0.015856241513413347,4.267170312988072
Bearing1,95,28,2.2639880112162514,3.110798047486509,3.1108351386322886,20.5657958984375,1.853255894389298,-0.2272547978164225,6.611020829435361,1.7656225322724848,2.1909943559766343,2.1913052076901907,9.38735008239746,-0.2206043233591246,-0.01943465982004009,4.283908078825984
Bearing1,96,27,2.260208696047344,3.106711546959952,3.1067811181747405,19.77064609527588,1.8811888956817255,-0.2297727393361973,6.363707433271417,1.7973509895874473,2.2267661765653592,2.227004442310626,8.299517631530762,-0.28333066213971714,-0.026691679147106576,3.72676294391205
Bearing1,97,26,2.3670052880175527,3.239761118363418,3.239904294356585,21.601438522338867,1.741962589377692,-0.23032770596605312,6.667307599167436,1.847552148595479,2.297629935895511,2.2977582123913436,12.406373023986816,-0.1576145979312562,0.0012552393233380115,5.399337909916616
Bearing1,98,25,2.370400651771222,3.250156841837048,3.2501942526558976,18.270933628082275,1.7220639445132595,-0.25169777963924617,5.621489735006508,1.8637778227412474,2.326663276007647,2.3266932460234844,9.8341703414917,-0.13388876737799826,0.0010881012872139839,4.226672492516634
Bearing1,99,24,2.44475755955639,3.348082074482053,3.3480890478363308,24.06548261642456,1.8913665968163387,-0.20447835630218306,7.187826330956352,1.8841832715629134,2.3520386198639702,2.3520480859053086,11.66231632232666,-0.11188367059361193,-0.004142584880178036,4.958366451865208
Bearing1,100,23,2.3410692039193037,3.2133664572114804,3.21381423023665,20.7283616065979,1.7204638335910167,-0.25376461748727963,6.449769688483694,1.8516261415972113,2.3056869174547026,2.305947999839374,9.981513023376465,-0.1894399138735543,0.004783520439505072,4.328594150462955
Bearing1,101,22,2.4627934880825744,3.372897669549903,3.3729125035643874,25.86588859558105,1.8077540489082318,-0.211004412607579,7.668710222469986,1.9015613573348094,2.3773361805990145,2.3775632377155804,11.477398872375488,-0.08081332641702366,-0.0020569668383694684,4.8273790115476585
Bearing1,102,21,2.4804277520186355,3.394879362108495,3.3949350067494692,21.798551082611084,1.7770422090417308,-0.22956899848736106,6.420903799122337,1.9146615291261158,2.3870091413737047,2.3871105320992663,10.00286340713501,-0.1590473041103886,0.01395468655047223,4.190364573666524
Bearing1,103,20,2.4740085974580763,3.374461420724395,3.3744616382639196,22.34207391738892,1.5361139073653436,-0.2314598334003154,6.620929888206815,1.9229336071814687,2.400837138296687,2.4011703009012573,10.85352897644043,-0.10933288233887106,0.016751365335079024,4.520099624906512
Bearing1,104,19,2.5178251978670847,3.422024721563628,3.422102159481861,21.15159034729004,1.4682782479338692,-0.22797213811927233,6.180876362408945,1.92440141753571,2.4003215642988103,2.4011804972092206,10.475611686706545,-0.15041170207038235,0.01348994020725384,4.362692308588153
